condition	systematic_id	better_than_wild_type	severity	allele_type	expression	evidence	file	sheet_name
EMMphlox-Cana75	SPNCRNA.5041	False	fitness_log2(-0.0983)	deletion	null	ECO:0001563	data/elife-76000-supp2-v2.xlsx	growth_stresses
YESphlox-HP6	SPNCRNA.5041	True	fitness_log2(0.122)	deletion	null	ECO:0001563	data/elife-76000-supp2-v2.xlsx	growth_stresses
YES-Bref60	SPNCRNA.507	False	fitness_log2(-0.336)	deletion	null	ECO:0001563	data/elife-76000-supp2-v2.xlsx	growth_stresses
YESphlox-HU8	SPNCRNA.51	False	fitness_log2(-0.0756)	deletion	null	ECO:0001563	data/elife-76000-supp2-v2.xlsx	growth_stresses
YESphlox-Forma2.5	SPNCRNA.5296	False	fitness_log2(-0.0696)	deletion	null	ECO:0001563	data/elife-76000-supp2-v2.xlsx	growth_stresses
YESphlox-MMS0.075	SPNCRNA.59	True	fitness_log2(0.0832)	deletion	null	ECO:0001563	data/elife-76000-supp2-v2.xlsx	growth_stresses
YESphlox-HP6	SPNCRNA.5916	True	fitness_log2(0.172)	deletion	null	ECO:0001563	data/elife-76000-supp2-v2.xlsx	growth_stresses
YESphlox-Temp25Gluc1	SPNCRNA.5916	False	fitness_log2(-0.0805)	deletion	null	ECO:0001563	data/elife-76000-supp2-v2.xlsx	growth_stresses
Yesphlox-Gal2	SPNCRNA.603	False	fitness_log2(-0.237)	deletion	null	ECO:0001563	data/elife-76000-supp2-v2.xlsx	growth_stresses
YES-Bref60	SPNCRNA.628	False	fitness_log2(-0.36)	deletion	null	ECO:0001563	data/elife-76000-supp2-v2.xlsx	growth_stresses
YES-KCl1SDS0.01	SPNCRNA.628	True	fitness_log2(0.0711)	deletion	null	ECO:0001563	data/elife-76000-supp2-v2.xlsx	growth_stresses
EMMphlox-Act1	SPNCRNA.6379	True	fitness_log2(0.034)	deletion	null	ECO:0001563	data/elife-76000-supp2-v2.xlsx	growth_stresses
YESphlox-VPA8	SPNCRNA.6596	False	fitness_log2(-0.0832)	deletion	null	ECO:0001563	data/elife-76000-supp2-v2.xlsx	growth_stresses
YES-Bref60	SPNCRNA.738	True	fitness_log2(0.215)	deletion	null	ECO:0001563	data/elife-76000-supp2-v2.xlsx	growth_stresses
Yesphlox-Gal2	SPNCRNA.7506	False	fitness_log2(-0.165)	deletion	null	ECO:0001563	data/elife-76000-supp2-v2.xlsx	growth_stresses
EMMphlox-Act1	SPNCRNA.7507	True	fitness_log2(0.0304)	deletion	null	ECO:0001563	data/elife-76000-supp2-v2.xlsx	growth_stresses
YESphlox-CdCl1	SPNCRNA.7507	True	fitness_log2(0.111)	deletion	null	ECO:0001563	data/elife-76000-supp2-v2.xlsx	growth_stresses
Yesphlox-Gal2	SPNCRNA.7507	False	fitness_log2(-0.0848)	deletion	null	ECO:0001563	data/elife-76000-supp2-v2.xlsx	growth_stresses
YES-Bref60	SPNCRNA.767	False	fitness_log2(-0.234)	deletion	null	ECO:0001563	data/elife-76000-supp2-v2.xlsx	growth_stresses
Yesphlox-Gal2	SPNCRNA.7767	False	fitness_log2(-0.12)	deletion	null	ECO:0001563	data/elife-76000-supp2-v2.xlsx	growth_stresses
YES-Bref60	SPNCRNA.778	False	fitness_log2(-0.313)	deletion	null	ECO:0001563	data/elife-76000-supp2-v2.xlsx	growth_stresses
YESphlox-Phloxine2HP10	SPNCRNA.778	True	fitness_log2(0.132)	deletion	null	ECO:0001563	data/elife-76000-supp2-v2.xlsx	growth_stresses
YESphlox-Diamide3	SPNCRNA.781	True	fitness_log2(0.0721)	deletion	null	ECO:0001563	data/elife-76000-supp2-v2.xlsx	growth_stresses
YESphlox-Phloxine2HP10	SPNCRNA.781	True	fitness_log2(0.131)	deletion	null	ECO:0001563	data/elife-76000-supp2-v2.xlsx	growth_stresses
YESphlox-Phloxine2HP15	SPNCRNA.781	True	fitness_log2(0.3)	deletion	null	ECO:0001563	data/elife-76000-supp2-v2.xlsx	growth_stresses
YESphlox-Glycerol2MMS0.0075	SPNCRNA.784	True	fitness_log2(0.11)	deletion	null	ECO:0001563	data/elife-76000-supp2-v2.xlsx	growth_stresses
YESphlox-HP6	SPNCRNA.784	False	fitness_log2(-0.0911)	deletion	null	ECO:0001563	data/elife-76000-supp2-v2.xlsx	growth_stresses
YES-Bref60	SPNCRNA.808	False	fitness_log2(-0.386)	deletion	null	ECO:0001563	data/elife-76000-supp2-v2.xlsx	growth_stresses
YESphlox-VPA10	SPNCRNA.808	True	fitness_log2(0.105)	deletion	null	ECO:0001563	data/elife-76000-supp2-v2.xlsx	growth_stresses
YESphlox-Diamide3.5	SPNCRNA.87	False	fitness_log2(-0.109)	deletion	null	ECO:0001563	data/elife-76000-supp2-v2.xlsx	growth_stresses
YESphlox-Tuni20	SPNCRNA.87	True	fitness_log2(0.0986)	deletion	null	ECO:0001563	data/elife-76000-supp2-v2.xlsx	growth_stresses
YESphlox-VPA10	SPNCRNA.87	False	fitness_log2(-0.0863)	deletion	null	ECO:0001563	data/elife-76000-supp2-v2.xlsx	growth_stresses
YESphlox-EGTA10	SPNCRNA.93	False	fitness_log2(-0.166)	deletion	null	ECO:0001563	data/elife-76000-supp2-v2.xlsx	growth_stresses
YES-Bref60	SPNCRNA.942	True	fitness_log2(0.489)	deletion	null	ECO:0001563	data/elife-76000-supp2-v2.xlsx	growth_stresses
YESphlox-HP10	SPNCRNA.942	True	fitness_log2(0.13)	deletion	null	ECO:0001563	data/elife-76000-supp2-v2.xlsx	growth_stresses
EMM-3AT6	SPNCRNA.965	False	fitness_log2(-0.011)	deletion	null	ECO:0001563	data/elife-76000-supp2-v2.xlsx	growth_stresses
YESphlox-Glycerol3MMS0.005	SPNCRNA.965	False	fitness_log2(-0.138)	deletion	null	ECO:0001563	data/elife-76000-supp2-v2.xlsx	growth_stresses
YESphlox-MMS0.075	SPNCRNA.965	False	fitness_log2(-0.248)	deletion	null	ECO:0001563	data/elife-76000-supp2-v2.xlsx	growth_stresses
YESphlox-NaCl150MMS0.005	SPNCRNA.965	False	fitness_log2(-0.0915)	deletion	null	ECO:0001563	data/elife-76000-supp2-v2.xlsx	growth_stresses
YES-SDS0.02	SPNCRNA.974	True	fitness_log2(0.882)	deletion	null	ECO:0001563	data/elife-76000-supp2-v2.xlsx	growth_stresses
YES-Bref60	SPNCRNA.989	True	fitness_log2(1.98)	deletion	null	ECO:0001563	data/elife-76000-supp2-v2.xlsx	growth_stresses
YES-Calco10KCl0.5	SPNCRNA.989	False	fitness_log2(0.0)	deletion	null	ECO:0001563	data/elife-76000-supp2-v2.xlsx	growth_stresses
YES-Cana120	SPNCRNA.989	True	fitness_log2(0.0164)	deletion	null	ECO:0001563	data/elife-76000-supp2-v2.xlsx	growth_stresses
YES-Cana60	SPNCRNA.989	True	fitness_log2(0.000432)	deletion	null	ECO:0001563	data/elife-76000-supp2-v2.xlsx	growth_stresses
YES-CoCl0.25	SPNCRNA.989	False	fitness_log2(-0.0403)	deletion	null	ECO:0001563	data/elife-76000-supp2-v2.xlsx	growth_stresses
YES-HU30	SPNCRNA.989	False	fitness_log2(-0.0113)	deletion	null	ECO:0001563	data/elife-76000-supp2-v2.xlsx	growth_stresses
YES-HU45	SPNCRNA.989	False	fitness_log2(-0.0193)	deletion	null	ECO:0001563	data/elife-76000-supp2-v2.xlsx	growth_stresses
YES-KCl1SDS0.01	SPNCRNA.989	False	fitness_log2(-0.0498)	deletion	null	ECO:0001563	data/elife-76000-supp2-v2.xlsx	growth_stresses
YES-SDS0.02	SPNCRNA.989	True	fitness_log2(0.638)	deletion	null	ECO:0001563	data/elife-76000-supp2-v2.xlsx	growth_stresses
YESphlox-Bort500	SPNCRNA.989	True	fitness_log2(0.0934)	deletion	null	ECO:0001563	data/elife-76000-supp2-v2.xlsx	growth_stresses
YESphlox-Glycerol2MMS0.0075	SPNCRNA.989	True	fitness_log2(0.0786)	deletion	null	ECO:0001563	data/elife-76000-supp2-v2.xlsx	growth_stresses
YESphlox-HP4	SPNCRNA.989	True	fitness_log2(0.0147)	deletion	null	ECO:0001563	data/elife-76000-supp2-v2.xlsx	growth_stresses
YESphlox-HP6	SPNCRNA.989	True	fitness_log2(0.0062)	deletion	null	ECO:0001563	data/elife-76000-supp2-v2.xlsx	growth_stresses
YESphlox-HU8	SPNCRNA.989	True	fitness_log2(0.0651)	deletion	null	ECO:0001563	data/elife-76000-supp2-v2.xlsx	growth_stresses
YESphlox-MMS0.005	SPNCRNA.989	True	fitness_log2(0.0399)	deletion	null	ECO:0001563	data/elife-76000-supp2-v2.xlsx	growth_stresses
YESphlox-MMS0.075	SPNCRNA.989	True	fitness_log2(0.117)	deletion	null	ECO:0001563	data/elife-76000-supp2-v2.xlsx	growth_stresses
YESphlox-NaCl150MMS0.005	SPNCRNA.989	True	fitness_log2(0.0355)	deletion	null	ECO:0001563	data/elife-76000-supp2-v2.xlsx	growth_stresses
YESphlox-Phloxine2HP10	SPNCRNA.989	True	fitness_log2(0.0199)	deletion	null	ECO:0001563	data/elife-76000-supp2-v2.xlsx	growth_stresses
YESphlox-Temp25Gluc0.5	SPNCRNA.989	False	fitness_log2(-0.0315)	deletion	null	ECO:0001563	data/elife-76000-supp2-v2.xlsx	growth_stresses
EMMphlox-Act1	SPNCRNA.993	True	fitness_log2(0.0029)	deletion	null	ECO:0001563	data/elife-76000-supp2-v2.xlsx	growth_stresses
YESphlox-HP6	SPNCRNA.993	True	fitness_log2(0.0964)	deletion	null	ECO:0001563	data/elife-76000-supp2-v2.xlsx	growth_stresses
YESphlox-EDTA4	SPNCRNA.01	True	fitness_log2(0.0329)	deletion	null	ECO:0005004	data/elife-76000-supp2-v2.xlsx	viability_stresses
YESphlox-EtOH10	SPNCRNA.01	False	fitness_log2(-0.0171)	deletion	null	ECO:0005004	data/elife-76000-supp2-v2.xlsx	viability_stresses
YESphlox-KCl0.5	SPNCRNA.01	True	fitness_log2(0.0342)	deletion	null	ECO:0005004	data/elife-76000-supp2-v2.xlsx	viability_stresses
YESphlox-LiCl6	SPNCRNA.01	False	fitness_log2(-0.0201)	deletion	null	ECO:0005004	data/elife-76000-supp2-v2.xlsx	viability_stresses
Yesphlox-Caffeine10	SPNCRNA.01	False	fitness_log2(-0.0235)	deletion	null	ECO:0005004	data/elife-76000-supp2-v2.xlsx	viability_stresses
YESphlox-Temp25Gluc1	SPNCRNA.1119	True	fitness_log2(0.13)	deletion	null	ECO:0005004	data/elife-76000-supp2-v2.xlsx	viability_stresses
YESphlox-KCl0.5	SPNCRNA.1122	False	fitness_log2(-0.0169)	deletion	null	ECO:0005004	data/elife-76000-supp2-v2.xlsx	viability_stresses
YESphlox-Tuni20	SPNCRNA.1234	False	fitness_log2(-0.0255)	deletion	null	ECO:0005004	data/elife-76000-supp2-v2.xlsx	viability_stresses
YESphlox-Act0.1	SPNCRNA.1343	True	fitness_log2(0.00811)	deletion	null	ECO:0005004	data/elife-76000-supp2-v2.xlsx	viability_stresses
YESphlox-Act1	SPNCRNA.1343	True	fitness_log2(0.00923)	deletion	null	ECO:0005004	data/elife-76000-supp2-v2.xlsx	viability_stresses
YESphlox-Act2	SPNCRNA.1343	True	fitness_log2(0.0196)	deletion	null	ECO:0005004	data/elife-76000-supp2-v2.xlsx	viability_stresses
YESphlox-EtOH0.1	SPNCRNA.1343	True	fitness_log2(0.0029)	deletion	null	ECO:0005004	data/elife-76000-supp2-v2.xlsx	viability_stresses
YESphlox-Forma2.5	SPNCRNA.1343	False	fitness_log2(-0.0854)	deletion	null	ECO:0005004	data/elife-76000-supp2-v2.xlsx	viability_stresses
YESphlox-Glycerol2MMS0.0075	SPNCRNA.1343	True	fitness_log2(0.00282)	deletion	null	ECO:0005004	data/elife-76000-supp2-v2.xlsx	viability_stresses
YESphlox-Glycerol3MMS0.005	SPNCRNA.1343	False	fitness_log2(-0.0215)	deletion	null	ECO:0005004	data/elife-76000-supp2-v2.xlsx	viability_stresses
YESphlox-HP10	SPNCRNA.1343	False	fitness_log2(-0.00945)	deletion	null	ECO:0005004	data/elife-76000-supp2-v2.xlsx	viability_stresses
YESphlox-HP6	SPNCRNA.1343	True	fitness_log2(0.0211)	deletion	null	ECO:0005004	data/elife-76000-supp2-v2.xlsx	viability_stresses
YESphlox-HP8	SPNCRNA.1343	True	fitness_log2(0.00769)	deletion	null	ECO:0005004	data/elife-76000-supp2-v2.xlsx	viability_stresses
YESphlox-KCl0.5SDS0.004	SPNCRNA.1343	True	fitness_log2(0.00686)	deletion	null	ECO:0005004	data/elife-76000-supp2-v2.xlsx	viability_stresses
YESphlox-KCl1	SPNCRNA.1343	True	fitness_log2(0.014)	deletion	null	ECO:0005004	data/elife-76000-supp2-v2.xlsx	viability_stresses
YESphlox-MMS0.005	SPNCRNA.1343	False	fitness_log2(-0.0116)	deletion	null	ECO:0005004	data/elife-76000-supp2-v2.xlsx	viability_stresses
YESphlox-MMS0.075	SPNCRNA.1343	False	fitness_log2(-0.00546)	deletion	null	ECO:0005004	data/elife-76000-supp2-v2.xlsx	viability_stresses
YESphlox-NaCl150MMS0.005	SPNCRNA.1343	True	fitness_log2(0.00199)	deletion	null	ECO:0005004	data/elife-76000-supp2-v2.xlsx	viability_stresses
YESphlox-Phloxine2HP10	SPNCRNA.1343	True	fitness_log2(0.0105)	deletion	null	ECO:0005004	data/elife-76000-supp2-v2.xlsx	viability_stresses
YESphlox-Temp25Gluc0.1	SPNCRNA.1343	True	fitness_log2(0.00624)	deletion	null	ECO:0005004	data/elife-76000-supp2-v2.xlsx	viability_stresses
YESphlox-Temp25Gluc0.5	SPNCRNA.1343	False	fitness_log2(-0.00156)	deletion	null	ECO:0005004	data/elife-76000-supp2-v2.xlsx	viability_stresses
YESphlox-VPA10	SPNCRNA.1343	False	fitness_log2(-0.00457)	deletion	null	ECO:0005004	data/elife-76000-supp2-v2.xlsx	viability_stresses
YESphlox-VPA8	SPNCRNA.1343	False	fitness_log2(-0.0055)	deletion	null	ECO:0005004	data/elife-76000-supp2-v2.xlsx	viability_stresses
Yesphlox-DMSO	SPNCRNA.1343	True	fitness_log2(0.016)	deletion	null	ECO:0005004	data/elife-76000-supp2-v2.xlsx	viability_stresses
Yesphlox-Rapa1	SPNCRNA.1343	True	fitness_log2(0.000474)	deletion	null	ECO:0005004	data/elife-76000-supp2-v2.xlsx	viability_stresses
Yesphlox-Rapa100	SPNCRNA.1343	True	fitness_log2(0.00654)	deletion	null	ECO:0005004	data/elife-76000-supp2-v2.xlsx	viability_stresses
Yesphlox-Torin5	SPNCRNA.1343	False	fitness_log2(-0.0432)	deletion	null	ECO:0005004	data/elife-76000-supp2-v2.xlsx	viability_stresses
YESphlox-EDTA4	SPNCRNA.144	False	fitness_log2(-0.0297)	deletion	null	ECO:0005004	data/elife-76000-supp2-v2.xlsx	viability_stresses
YESphlox-TSA1000	SPNCRNA.144	False	fitness_log2(-0.0218)	deletion	null	ECO:0005004	data/elife-76000-supp2-v2.xlsx	viability_stresses
YESphlox-VPA10	SPNCRNA.1460	False	fitness_log2(-0.023)	deletion	null	ECO:0005004	data/elife-76000-supp2-v2.xlsx	viability_stresses
YESphlox-EGTA10	SPNCRNA.1519	True	fitness_log2(0.0186)	deletion	null	ECO:0005004	data/elife-76000-supp2-v2.xlsx	viability_stresses
YESphlox-Forma2.5	SPNCRNA.1519	False	fitness_log2(-0.0263)	deletion	null	ECO:0005004	data/elife-76000-supp2-v2.xlsx	viability_stresses
YESphlox-KCl0.5	SPNCRNA.1519	False	fitness_log2(-0.0427)	deletion	null	ECO:0005004	data/elife-76000-supp2-v2.xlsx	viability_stresses
YESphlox-Xylose2	SPNCRNA.1519	False	fitness_log2(-0.0325)	deletion	null	ECO:0005004	data/elife-76000-supp2-v2.xlsx	viability_stresses
YESphlox-Temp25Gluc1	SPNCRNA.175	False	fitness_log2(-0.29)	deletion	null	ECO:0005004	data/elife-76000-supp2-v2.xlsx	viability_stresses
YESphlox-Diamide3.5	SPNCRNA.189	False	fitness_log2(-0.0235)	deletion	null	ECO:0005004	data/elife-76000-supp2-v2.xlsx	viability_stresses
YESphlox-EDTA4	SPNCRNA.189	True	fitness_log2(0.0334)	deletion	null	ECO:0005004	data/elife-76000-supp2-v2.xlsx	viability_stresses
YESphlox-EtOH10	SPNCRNA.189	False	fitness_log2(-0.0384)	deletion	null	ECO:0005004	data/elife-76000-supp2-v2.xlsx	viability_stresses
YESphlox-Forma2.5	SPNCRNA.189	False	fitness_log2(-0.0765)	deletion	null	ECO:0005004	data/elife-76000-supp2-v2.xlsx	viability_stresses
YESphlox-HU8	SPNCRNA.189	True	fitness_log2(0.069)	deletion	null	ECO:0005004	data/elife-76000-supp2-v2.xlsx	viability_stresses
YESphlox-KCl0.5	SPNCRNA.189	False	fitness_log2(-0.0231)	deletion	null	ECO:0005004	data/elife-76000-supp2-v2.xlsx	viability_stresses
YESphlox-LiCl6	SPNCRNA.189	False	fitness_log2(-0.0556)	deletion	null	ECO:0005004	data/elife-76000-supp2-v2.xlsx	viability_stresses
YESphlox-NaCl150MMS0.005	SPNCRNA.189	False	fitness_log2(-0.0195)	deletion	null	ECO:0005004	data/elife-76000-supp2-v2.xlsx	viability_stresses
YESphlox-SDS0.004	SPNCRNA.189	False	fitness_log2(-0.0273)	deletion	null	ECO:0005004	data/elife-76000-supp2-v2.xlsx	viability_stresses
YESphlox-TBH1.5	SPNCRNA.189	False	fitness_log2(-0.0729)	deletion	null	ECO:0005004	data/elife-76000-supp2-v2.xlsx	viability_stresses
YESphlox-VPA8	SPNCRNA.189	False	fitness_log2(-0.0368)	deletion	null	ECO:0005004	data/elife-76000-supp2-v2.xlsx	viability_stresses
YESphlox-Xylose2	SPNCRNA.189	False	fitness_log2(-0.051)	deletion	null	ECO:0005004	data/elife-76000-supp2-v2.xlsx	viability_stresses
YESphlox-MMS0.005	SPNCRNA.282	True	fitness_log2(0.0305)	deletion	null	ECO:0005004	data/elife-76000-supp2-v2.xlsx	viability_stresses
YESphlox-MMS0.005	SPNCRNA.31	True	fitness_log2(0.0209)	deletion	null	ECO:0005004	data/elife-76000-supp2-v2.xlsx	viability_stresses
EMMphlox-Cana75	SPNCRNA.311	False	fitness_log2(-0.0322)	deletion	null	ECO:0005004	data/elife-76000-supp2-v2.xlsx	viability_stresses
YESphlox-EtOH10	SPNCRNA.318	False	fitness_log2(-0.0247)	deletion	null	ECO:0005004	data/elife-76000-supp2-v2.xlsx	viability_stresses
Yesphlox-Torin5	SPNCRNA.383	False	fitness_log2(-0.0259)	deletion	null	ECO:0005004	data/elife-76000-supp2-v2.xlsx	viability_stresses
YESphlox-Tuni40	SPNCRNA.405	False	fitness_log2(-0.0286)	deletion	null	ECO:0005004	data/elife-76000-supp2-v2.xlsx	viability_stresses
YESphlox-VPA8	SPNCRNA.426	True	fitness_log2(0.0221)	deletion	null	ECO:0005004	data/elife-76000-supp2-v2.xlsx	viability_stresses
Yesphlox-Caffeine10	SPNCRNA.463	False	fitness_log2(-0.0247)	deletion	null	ECO:0005004	data/elife-76000-supp2-v2.xlsx	viability_stresses
EMMphlox-Cana75	SPNCRNA.5296	False	fitness_log2(-0.0357)	deletion	null	ECO:0005004	data/elife-76000-supp2-v2.xlsx	viability_stresses
EMMphlox-Cana75	SPNCRNA.603	False	fitness_log2(-0.0551)	deletion	null	ECO:0005004	data/elife-76000-supp2-v2.xlsx	viability_stresses
YESphlox-MMS0.005	SPNCRNA.900	True	fitness_log2(0.0226)	deletion	null	ECO:0005004	data/elife-76000-supp2-v2.xlsx	viability_stresses
YESphlox-Glycerol3MMS0.005	SPNCRNA.965	True	fitness_log2(0.039)	deletion	null	ECO:0005004	data/elife-76000-supp2-v2.xlsx	viability_stresses
YESphlox-MMS0.005	SPNCRNA.965	True	fitness_log2(0.0331)	deletion	null	ECO:0005004	data/elife-76000-supp2-v2.xlsx	viability_stresses
EMMphlox-Cana75	SPNCRNA.989	False	fitness_log2(-0.0242)	deletion	null	ECO:0005004	data/elife-76000-supp2-v2.xlsx	viability_stresses
YESphlox-Act0.1	SPNCRNA.989	False	fitness_log2(-0.00188)	deletion	null	ECO:0005004	data/elife-76000-supp2-v2.xlsx	viability_stresses
YESphlox-Act1	SPNCRNA.989	False	fitness_log2(-5.86e-06)	deletion	null	ECO:0005004	data/elife-76000-supp2-v2.xlsx	viability_stresses
YESphlox-Act2	SPNCRNA.989	True	fitness_log2(0.00678)	deletion	null	ECO:0005004	data/elife-76000-supp2-v2.xlsx	viability_stresses
YESphlox-Diamide3.5	SPNCRNA.989	False	fitness_log2(-0.0912)	deletion	null	ECO:0005004	data/elife-76000-supp2-v2.xlsx	viability_stresses
YESphlox-EtOH0.1	SPNCRNA.989	True	fitness_log2(0.00072)	deletion	null	ECO:0005004	data/elife-76000-supp2-v2.xlsx	viability_stresses
YESphlox-Glycerol2MMS0.0075	SPNCRNA.989	False	fitness_log2(-0.000939)	deletion	null	ECO:0005004	data/elife-76000-supp2-v2.xlsx	viability_stresses
YESphlox-Glycerol3MMS0.005	SPNCRNA.989	False	fitness_log2(-0.0073)	deletion	null	ECO:0005004	data/elife-76000-supp2-v2.xlsx	viability_stresses
YESphlox-HP10	SPNCRNA.989	True	fitness_log2(0.00517)	deletion	null	ECO:0005004	data/elife-76000-supp2-v2.xlsx	viability_stresses
YESphlox-HP2	SPNCRNA.989	False	fitness_log2(-0.00128)	deletion	null	ECO:0005004	data/elife-76000-supp2-v2.xlsx	viability_stresses
YESphlox-HU8MMS0.075	SPNCRNA.989	False	fitness_log2(-0.00452)	deletion	null	ECO:0005004	data/elife-76000-supp2-v2.xlsx	viability_stresses
YESphlox-KCl0.5	SPNCRNA.989	False	fitness_log2(-1.26e-05)	deletion	null	ECO:0005004	data/elife-76000-supp2-v2.xlsx	viability_stresses
YESphlox-KCl0.5SDS0.004	SPNCRNA.989	False	fitness_log2(-0.00454)	deletion	null	ECO:0005004	data/elife-76000-supp2-v2.xlsx	viability_stresses
YESphlox-KCl1	SPNCRNA.989	False	fitness_log2(-0.000385)	deletion	null	ECO:0005004	data/elife-76000-supp2-v2.xlsx	viability_stresses
YESphlox-MMS0.005	SPNCRNA.989	False	fitness_log2(-0.0094)	deletion	null	ECO:0005004	data/elife-76000-supp2-v2.xlsx	viability_stresses
YESphlox-MMS0.075	SPNCRNA.989	False	fitness_log2(-0.0144)	deletion	null	ECO:0005004	data/elife-76000-supp2-v2.xlsx	viability_stresses
YESphlox-NaCl150	SPNCRNA.989	False	fitness_log2(-0.0136)	deletion	null	ECO:0005004	data/elife-76000-supp2-v2.xlsx	viability_stresses
YESphlox-NaCl150MMS0.005	SPNCRNA.989	False	fitness_log2(-0.00846)	deletion	null	ECO:0005004	data/elife-76000-supp2-v2.xlsx	viability_stresses
YESphlox-TBH1.5	SPNCRNA.989	False	fitness_log2(-0.0457)	deletion	null	ECO:0005004	data/elife-76000-supp2-v2.xlsx	viability_stresses
YESphlox-TeaTree100	SPNCRNA.989	True	fitness_log2(0.00571)	deletion	null	ECO:0005004	data/elife-76000-supp2-v2.xlsx	viability_stresses
YESphlox-Temp25Gluc1	SPNCRNA.989	False	fitness_log2(-0.00331)	deletion	null	ECO:0005004	data/elife-76000-supp2-v2.xlsx	viability_stresses
YESphlox-VPA10	SPNCRNA.989	False	fitness_log2(-0.0497)	deletion	null	ECO:0005004	data/elife-76000-supp2-v2.xlsx	viability_stresses
YESphlox-VPA8	SPNCRNA.989	False	fitness_log2(-0.0197)	deletion	null	ECO:0005004	data/elife-76000-supp2-v2.xlsx	viability_stresses
YESphlox-Xylose2	SPNCRNA.989	True	fitness_log2(0.0044)	deletion	null	ECO:0005004	data/elife-76000-supp2-v2.xlsx	viability_stresses
Yesphlox-Caffeine10	SPNCRNA.989	True	fitness_log2(0.0035)	deletion	null	ECO:0005004	data/elife-76000-supp2-v2.xlsx	viability_stresses
Yesphlox-DMSO	SPNCRNA.989	True	fitness_log2(0.00178)	deletion	null	ECO:0005004	data/elife-76000-supp2-v2.xlsx	viability_stresses
Yesphlox-Gal2	SPNCRNA.989	True	fitness_log2(0.00177)	deletion	null	ECO:0005004	data/elife-76000-supp2-v2.xlsx	viability_stresses
Yesphlox-Rapa1	SPNCRNA.989	False	fitness_log2(-0.00272)	deletion	null	ECO:0005004	data/elife-76000-supp2-v2.xlsx	viability_stresses
Yesphlox-Rapa100	SPNCRNA.989	True	fitness_log2(0.000822)	deletion	null	ECO:0005004	data/elife-76000-supp2-v2.xlsx	viability_stresses
Yesphlox-Sorb1.2	SPNCRNA.989	True	fitness_log2(3.13e-05)	deletion	null	ECO:0005004	data/elife-76000-supp2-v2.xlsx	viability_stresses
Yesphlox-Torin5	SPNCRNA.989	True	fitness_log2(0.0018)	deletion	null	ECO:0005004	data/elife-76000-supp2-v2.xlsx	viability_stresses
EMMphlox-Cana75	SPNCRNA.993	False	fitness_log2(-0.0448)	deletion	null	ECO:0005004	data/elife-76000-supp2-v2.xlsx	viability_stresses
YESphlox-KCl0.5	SPNCRNA.996	False	fitness_log2(-0.0421)	deletion	null	ECO:0005004	data/elife-76000-supp2-v2.xlsx	viability_stresses
YES-Control	SPAC1071.07c	False	fitness_log2(-0.159)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_benign
YES-Control	SPAC16E8.01	False	fitness_log2(-0.153)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_benign
YES-Control	SPAC17A2.02c	False	fitness_log2(-0.0967)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_benign
YES-Control	SPAC1805.07c	False	fitness_log2(-0.158)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_benign
YES-Control	SPAC19G12.15c	False	fitness_log2(-0.224)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_benign
YES-Control	SPAC22E12.14c	False	fitness_log2(-0.105)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_benign
YES-Control	SPAC26F1.10c	False	fitness_log2(-0.213)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_benign
YES-Control	SPAC3H5.08c	False	fitness_log2(-0.0943)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_benign
YES-Control	SPAC3H5.10	False	fitness_log2(-0.15)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_benign
YES-Control	SPAC4H3.04c	True	fitness_log2(0.08)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_benign
YES-Control	SPAC4H3.07c	False	fitness_log2(-0.151)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_benign
YES-Control	SPAC694.06c	False	fitness_log2(-0.0755)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_benign
